,link,program,regdate,title,view_day,view_total,view_week,crawling_day,crawling_time
1913,http://www.tving.com/pick/player/top/PKC-1331637,화양연화,2020.04.09,모든 게 뒤바뀐 채 만난 유지태-이보영 '아직도 왜 그렇게 떠났는지 이해가 안 돼',54,1473,54,2020.04.12,1
1914,http://www.tving.com/pick/player/top/PKC-1332529,겟잇뷰티 2020,2020.04.10,[겟잇뷰티2020]★깐 달걀 피부★피부 톤에 맞는 파데 선택법과 양 조절 꿀팁 대.방.출,53,3399,53,2020.04.12,1
1915,http://www.tving.com/pick/player/top/PKC-1332388,캐시백,2020.04.10,[예고] 국대급 선수들의 자존심을 건 피지컬 게임쇼★ #캐시몬헌터스 #상금3000만원,53,2305,53,2020.04.12,1
1916,http://www.tving.com/pick/player/top/PKC-1333210,루갈,2020.04.11,"(루갈 자극♨) 아르고스, 불 탄 시체 보란 듯이 방치 #잔혹주의",52,64,52,2020.04.12,1
1917,http://www.tving.com/pick/player/top/PKC-1333115,"하이바이, 마마!",2020.04.11,//양경원 차단// 필승네의 필사적인 서우진 지키기 #귀신_보는_서우_칭찬해,52,188,52,2020.04.12,1
1919,http://www.tving.com/pick/player/top/PKC-1333071,"하이바이, 마마!",2020.04.11,고보결의 갑작스런 방문에 급성 치매가 온 오의식 ㅋㅋㅋㅋㅋ,1236,1532,1268,2020.04.12,9
1920,http://www.tving.com/pick/player/top/PKC-1331476,더블 캐스팅,2020.04.09,"[예고] 과연 TOP6는 누구?! 이제는 '배우'다, 세미파이널 START!",1021,3688,3490,2020.04.12,9
1921,http://www.tving.com/pick/player/top/PKC-1331902,슬기로운 의사생활,2020.04.09,[6화 미리보기] 씩씩한 척하는 전미도에게 생긴... 절망적인 일은?,807,6192,4000,2020.04.12,9
1922,http://www.tving.com/pick/player/top/PKC-1333133,"하이바이, 마마!",2020.04.11,[14화 예고] 드디어 ′진짜 상처′와 마주하는 이규형!,731,1023,751,2020.04.12,9
1923,http://www.tving.com/pick/player/top/PKC-1333005,놀라운 토요일-도레미마켓,2020.04.11,신동엽은 제일 싫어하지만 우리는 제일 웃긴 시간,563,782,617,2020.04.12,9
1924,http://www.tving.com/pick/player/top/PKC-1332864,김창옥 쇼,2020.04.11,[김창옥쇼 선공개] 김호중을 숨쉬게하는 노래! 그래서 들어봅니다♪ 태클을 걸지마♥,561,2607,2158,2020.04.12,9
1925,http://www.tving.com/pick/player/top/PKC-1333257,루갈,2020.04.12,[6화 예고] ‘넌 곱게 죽을 자격이 없어’ 최진혁VS박성웅 리매치!,552,572,534,2020.04.12,9
1926,http://www.tving.com/pick/player/top/PKC-1332856,김창옥 쇼,2020.04.11,[김창옥쇼 선공개] 당신의 요즘은 어떤가요? 위로 그리고 공감 ft.김호중♬,478,1276,1107,2020.04.12,9
1927,http://www.tving.com/pick/player/top/PKC-1328761,"하이바이, 마마!",2020.04.04,[13화 예고] ＂나 사람 된 거 벌이 맞나봐＂ 주변사람들을 보며 자책하는 김태희,422,6392,3535,2020.04.12,9
1928,http://www.tving.com/pick/player/top/PKC-1333124,"하이바이, 마마!",2020.04.11,"′차유리, 살아돌아왔어′ 드디어 고보결에게 진실을 밝히는 이규형!",400,495,418,2020.04.12,9
1929,http://www.tving.com/pick/player/top/PKC-1328764,"하이바이, 마마!",2020.04.04,[13화 예고] '나 그만 내려놔도 돼...' 이규형을 생각하는 김태희의 진심어린 마음,350,7243,4313,2020.04.12,9
1930,http://www.tving.com/pick/player/top/PKC-1333121,"하이바이, 마마!",2020.04.11,＂나 때문에 다들 너무 괴로워해＂ (태희무룩) 김태희를 위로하는 윤사봉(ㅠㅠ),322,393,340,2020.04.12,9
1931,http://www.tving.com/pick/player/top/PKC-1332850,슬기로운 의사생활,2020.04.11,[메이킹] 상상도 못한 NG의 등장?! NG에도 세상 유쾌한 99즈♥ (feat. 인간복사기 조정석),322,1482,979,2020.04.12,9
1932,http://www.tving.com/pick/player/top/PKC-1333045,놀라운 토요일-도레미마켓,2020.04.11,느리게 들어도 모르겠는데? 진짜 이 노래 뭔데?!,302,544,411,2020.04.12,9
1933,http://www.tving.com/pick/player/top/PKC-1324510,놀라운 토요일-도레미마켓,2020.03.28,[예고] 효연X써니 받쓰 싸움에 도레미 등 터진다!!!!,258,14531,5954,2020.04.12,9
1934,http://www.tving.com/pick/player/top/PKC-1333056,놀라운 토요일-도레미마켓,2020.04.11,[예고] 창민아!!! 솔로 축하한드앍!!! (ft.찐가족 규현),249,739,641,2020.04.12,9
1935,http://www.tving.com/pick/player/top/PKC-1331631,"하이바이, 마마!",2020.04.09,[유리가족모음zip] 보기만 해도 힐링되는 유리네 집에는 웃음 꽃이 피었습니다~,245,644,563,2020.04.12,9
1936,http://www.tving.com/pick/player/top/PKC-1333046,놀라운 토요일-도레미마켓,2020.04.11,혜리 고장! 눼가 오댑수 보쟈규 해쨰나!,237,404,322,2020.04.12,9
1937,http://www.tving.com/pick/player/top/PKC-1331519,프리한마켓10,2020.04.09,가만히 있어도 칼로리 순삭! 손 하나 까딱 안하는 다이어트 방법 총정리!,229,3779,3841,2020.04.12,9
1938,http://www.tving.com/pick/player/top/PKC-1331877,슬기로운 의사생활,2020.04.09,(심쿵♥) ＂내가 좋아한다고 말했던가?＂ 정경호의 설레는 고백!,220,3223,1982,2020.04.12,9
1939,http://www.tving.com/pick/player/top/PKC-1331869,슬기로운 의사생활,2020.04.09,"정경호, 곽선영 놀래키려다 죽을뻔한 썰ㅋㅋㅋ #무술15단 #예술적발차기♨",210,4213,2549,2020.04.12,9
1940,http://www.tving.com/pick/player/top/PKC-1331885,슬기로운 의사생활,2020.04.09,"철판 깔고 김대명 찾아온 내연녀, 그리고 전미도를 덮친 불길한 예감",202,2830,1635,2020.04.12,9
1941,http://www.tving.com/pick/player/top/PKC-1331868,슬기로운 의사생활,2020.04.09,"전미도에게 파워 직진하는 김준한 ＂저, 교수님 좋아해요＂",199,2353,1388,2020.04.12,9
1942,http://www.tving.com/pick/player/top/PKC-1333195,더블 캐스팅,2020.04.11,주연을 향해 나아가는 TOP 6! 그 발표의 순간!,194,216,157,2020.04.12,9
1943,http://www.tving.com/pick/player/top/PKC-1333033,놀라운 토요일-도레미마켓,2020.04.11,★놀토 모범생 써니 7대 명예의 전당 등극★,193,339,261,2020.04.12,9
1944,http://www.tving.com/pick/player/top/PKC-1331808,슬기로운 의사생활,2020.04.09,이혼 이야기쯤은 쿨~하게 하는 어른이들(ft.쫌생이 변태 찌개),192,2005,1173,2020.04.12,9
1945,http://www.tving.com/pick/player/top/PKC-1331844,슬기로운 의사생활,2020.04.09,(진지함 주의) 평균 나이 68세의 대환장 마피아게임♨ #전쟁날기세,188,1804,1115,2020.04.12,9
1946,http://www.tving.com/pick/player/top/PKC-1329576,놀라운 토요일-도레미마켓,2020.04.06,"[예고] 받쓰 학구파 써니 VS 받쓰 쾌락파 효연, 명예의 전당에 오를 1人은?",186,8064,7685,2020.04.12,9
1947,http://www.tving.com/pick/player/top/PKC-1333123,부부의 세계,2020.04.11,아이를 지킨 한소희에 박해준 ＂정말 고맙다…＂,184,455,161,2020.04.12,9
1948,http://www.tving.com/pick/player/top/PKC-1332529,겟잇뷰티 2020,2020.04.10,[겟잇뷰티2020]★깐 달걀 피부★피부 톤에 맞는 파데 선택법과 양 조절 꿀팁 대.방.출,183,1655,1632,2020.04.12,9
1949,http://www.tving.com/pick/player/top/PKC-1331878,슬기로운 의사생활,2020.04.09,"조정석, 구여친 '고아라'와 병원에서 뜻밖의 재회!",181,2227,1439,2020.04.12,9
1950,http://www.tving.com/pick/player/top/PKC-1333064,"하이바이, 마마!",2020.04.11,[프롤로그] 나로 인해 멈춰진 내 사람의 시간이 다시 흐르길 간절히 바랐다.,179,272,216,2020.04.12,9
1951,http://www.tving.com/pick/player/top/PKC-1331811,슬기로운 의사생활,2020.04.09,밤이 깊었네♪ 바쁘다 바빠 99즈 '가지 마라 나를 두고 떠나지 마라~',177,1951,1071,2020.04.12,9
1952,http://www.tving.com/pick/player/top/PKC-1332376,수미네 반찬,2020.04.10,"[예고] 박세리 ′저, 좋아해요!′ 고기랑 볶으면 러블리~해지는 Chu~?",176,2055,2055,2020.04.12,9
1953,http://www.tving.com/pick/player/top/PKC-1333130,"하이바이, 마마!",2020.04.11,[에필로그] 나는 볼 수 없었던 그들의 시간은 몹시도 충실히 흐르고 있었다.,167,264,193,2020.04.12,9
1954,http://www.tving.com/pick/player/top/PKC-1333065,"하이바이, 마마!",2020.04.11,이규형이 몰랐던 시간들 속 김태희는...규형♡보결 꽃길 열혈 응원중(?),165,254,191,2020.04.12,9
1955,http://www.tving.com/pick/player/top/PKC-1331831,슬기로운 의사생활,2020.04.09,조정석이 실수한 후배를 다독여주는 법 (ft.짠돌이 도쌤이 쏜..다?!),163,1826,1121,2020.04.12,9
1956,http://www.tving.com/pick/player/top/PKC-1333173,부부의 세계,2020.04.11,[엔딩] 박해준 가족의 '파티 초대장'을 받은 김희애..!,159,287,118,2020.04.12,9
1957,http://www.tving.com/pick/player/top/PKC-1333253,더블 캐스팅,2020.04.11,더블캐스팅 백스테이지에 정원철의 붕어빵 아들이 찾아왔다?!,158,181,126,2020.04.12,9
1958,http://www.tving.com/pick/player/top/PKC-1331901,슬기로운 의사생활,2020.04.09,"[6화 예고] 티 나는 신현빈의 짝사랑, 유연석도 알고 있다?!",152,5332,3235,2020.04.12,9
1959,http://www.tving.com/pick/player/top/PKC-1333157,더블 캐스팅,2020.04.11,희비 갈린 7회 창작 뮤지컬 미션! TOP 11 무대 몰아보기!,143,169,120,2020.04.12,9
1960,http://www.tving.com/pick/player/top/PKC-1333132,"하이바이, 마마!",2020.04.11,[14화 예고] '나도.. 살고 싶다..' 또 한번의 삶이 간절해진 김태희ㅠㅠ,140,305,145,2020.04.12,9
1961,http://www.tving.com/pick/player/top/PKC-1333094,"하이바이, 마마!",2020.04.11,"할렐루야↖ 충격과 공포의 오의식, 나한테 귀신이 붙었다니?ㅇ_ㅇ",140,220,167,2020.04.12,9
1962,http://www.tving.com/pick/player/top/PKC-1332853,김창옥 쇼,2020.04.11,완벽하지 않아도 괜찮아요 #김창옥쇼,136,651,574,2020.04.12,9
1963,http://www.tving.com/pick/player/top/PKC-1333115,"하이바이, 마마!",2020.04.11,//양경원 차단// 필승네의 필사적인 서우진 지키기 #귀신_보는_서우_칭찬해,131,211,153,2020.04.12,9
1964,http://www.tving.com/pick/player/top/PKC-1333109,"하이바이, 마마!",2020.04.11,다~ 귀신 덕택(?) 극적으로 김태희X이규형X고보결 품에 돌아온 서우진!,131,213,146,2020.04.12,9
1965,http://www.tving.com/pick/player/top/PKC-1333207,루갈,2020.04.11,"최진혁X인공 눈, 첫 소통 성공! #인공지능 #자비스(?)",127,142,102,2020.04.12,9
1966,http://www.tving.com/pick/player/top/PKC-1333246,부부의 세계,2020.04.11,박해준에게 아들을 빼앗길까 두려운 김희애…!,127,242,110,2020.04.12,9
1967,http://www.tving.com/pick/player/top/PKC-1333210,루갈,2020.04.11,"(루갈 자극♨) 아르고스, 불 탄 시체 보란 듯이 방치 #잔혹주의",125,138,98,2020.04.12,9
1968,http://www.tving.com/pick/player/top/PKC-1333105,"하이바이, 마마!",2020.04.11,서우진이 사라졌다! 길 잃은 서우진에게 다가가는 어둠의 그림자 (a.k.a 양경원),125,204,141,2020.04.12,9
1969,http://www.tving.com/pick/player/top/PKC-1333125,"하이바이, 마마!",2020.04.11,자식사랑은 내리사랑! 일분일초가 아까운 김태희X김미경이 함께 부르는 소나무♪ ♬,122,160,124,2020.04.12,9
1970,http://www.tving.com/pick/player/top/PKC-1333174,부부의 세계,2020.04.11,"김영민, 박선영을 향한 한마디 ＂지루한 게 싫은 거야…＂",122,337,114,2020.04.12,9
1971,http://www.tving.com/pick/player/top/PKC-1333161,부부의 세계,2020.04.11,김희애의 [불면증 치료법]으로 '연애'를 제안하는 이무생,120,230,96,2020.04.12,9
1972,http://www.tving.com/pick/player/top/PKC-1333271,더블 캐스팅,2020.04.12,어머! 이게 누구야! 기존과 180도 다른 모습을 보인 변신의 주인공!,118,139,104,2020.04.12,9
1973,http://www.tving.com/pick/player/top/PKC-1333199,루갈,2020.04.11,"※입틀막※ ＂원하는 게 뭐야?＂ 최진혁, 한지완에 정체 발각?!",118,135,100,2020.04.12,9
1974,http://www.tving.com/pick/player/top/PKC-1333089,"하이바이, 마마!",2020.04.11,감히 내 딸 건든 놈 어딨어! 김태희 분노의 사자후♨,118,190,144,2020.04.12,9
1975,http://www.tving.com/pick/player/top/PKC-1333107,부부의 세계,2020.04.11,아들이 모든 사실을 알고 있다 말하는 김희애 ＂이미 끝났어＂,116,307,107,2020.04.12,9
1976,http://www.tving.com/pick/player/top/PKC-1332219,코미디빅리그,2020.04.10,☆코빅덕질 1회☆ ＜수 카페＞ 귀환 기념 ′팩폭 풍년′ 먹방 인터뷰,115,2090,1999,2020.04.12,9
1977,http://www.tving.com/pick/player/top/PKC-1331899,슬기로운 의사생활,2020.04.09,"[6화 예고] ′요새 연애해?′ 조정석, 정경호에게 찾아온 봄",114,4607,2772,2020.04.12,9
1978,http://www.tving.com/pick/player/top/PKC-1333184,루갈,2020.04.11,꿈속 과거에서 발현된 최진혁의 인공 눈? #미스터리,113,126,99,2020.04.12,9
1979,http://www.tving.com/pick/player/top/PKC-1333085,"하이바이, 마마!",2020.04.11,진심으로 이규형의 행복을 바랐던 김태희 ＂그만 내려놔도 돼＂,113,173,137,2020.04.12,9
1980,http://www.tving.com/pick/player/top/PKC-1333167,더블 캐스팅,2020.04.11,선한 신을 노래하는 임규형의 다른 모습! 뮤지컬 ＜더데빌＞의 'The Song of Songs',112,143,104,2020.04.12,9
1981,http://www.tving.com/pick/player/top/PKC-1333176,부부의 세계,2020.04.11,"[7회 예고] 신세를 진 사람한테는, 진만큼 갚아줘야죠",109,207,79,2020.04.12,9
1982,http://www.tving.com/pick/player/top/PKC-1333259,부부의 세계,2020.04.11,박해준을 자극하는 김희애 ＂지옥에서 살게 된 소감이 어때?＂,108,212,91,2020.04.12,9
1983,http://www.tving.com/pick/player/top/PKC-1333086,"하이바이, 마마!",2020.04.11,＂서우가 귀신을 봐＂ 김태희 뜻밖의 사실 고백에 충격 받은 이규형,108,192,141,2020.04.12,9
1984,http://www.tving.com/pick/player/top/PKC-1324504,놀라운 토요일-도레미마켓,2020.03.28,[미공개] 출연자들이 집에 안가요!! 세상최초 녹화 후 5분의1초 체험!,106,3299,685,2020.04.12,9
1985,http://www.tving.com/pick/player/top/PKC-1333149,부부의 세계,2020.04.11,＂나보다 일이 더 중요하잖아…＂ 아들의 말에 무너지는 김희애,104,223,93,2020.04.12,9
1986,http://www.tving.com/pick/player/top/PKC-1333101,"하이바이, 마마!",2020.04.11,"＂우리 친구 맞죠?＂ 태희 러버 고보결, 조심스러운 손 내밀기",104,157,119,2020.04.12,9
1987,http://www.tving.com/pick/player/top/PKC-1333201,루갈,2020.04.11,"한지완, 최진혁에 보디가드 제안 ＂날 지켜줬으면 좋겠어＂ #미션성공",99,125,86,2020.04.12,9
1988,http://www.tving.com/pick/player/top/PKC-1333104,"하이바이, 마마!",2020.04.11,＂다 나 때문이야＂ 자책도 사이좋은 신동미X김태희,98,148,107,2020.04.12,9
1989,http://www.tving.com/pick/player/top/PKC-1332990,놀라운 토요일-도레미마켓,2020.04.11,"효연, 핸드폰 없이 치명적인 키스???",98,122,92,2020.04.12,9
1990,http://www.tving.com/pick/player/top/PKC-1333100,"하이바이, 마마!",2020.04.11,김태희X고보결X신동미 집결! 영업장 말고 삼총사 아지트 합시다!^^,97,136,107,2020.04.12,9
1991,http://www.tving.com/pick/player/top/PKC-1332190,놀라운 토요일-도레미마켓,2020.04.10,[선공개] 펭클럽 시청금지! 동현펭수의 신이나 신이나 (경악),96,724,675,2020.04.12,9
1992,http://www.tving.com/pick/player/top/PKC-1333277,더블 캐스팅,2020.04.12,파이널 무대로 가는 TOP 4는 과연 누구?!,95,104,88,2020.04.12,9
1993,http://www.tving.com/pick/player/top/PKC-1332986,놀라운 토요일-도레미마켓,2020.04.11,마마무 데칼코마니♪ 수염뿐인 파티에 초대된 도레미들,95,137,101,2020.04.12,9
1994,http://www.tving.com/pick/player/top/PKC-1332194,놀라운 토요일-도레미마켓,2020.04.10,[선공개] 왔다갔다하는 효연 ＂혜리 재미없다! 혜리 재밌다!＂,95,283,236,2020.04.12,9
1995,http://www.tving.com/pick/player/top/PKC-1333091,아는 형님,2020.04.11,아는 형님 226회 예고편,94,177,87,2020.04.12,9
1996,http://www.tving.com/pick/player/top/PKC-1333194,루갈,2020.04.11,중간 보스들 '김다현 스파잉' 밝힌 박성웅X한지완 불신,93,103,87,2020.04.12,9
1997,http://www.tving.com/pick/player/top/PKC-1333131,부부의 세계,2020.04.11,"박해준, 한소희를 향한 약속 ＂하루 종일 네 옆에 있을게…＂",93,232,77,2020.04.12,9
1998,http://www.tving.com/pick/player/top/PKC-1332991,놀라운 토요일-도레미마켓,2020.04.11,새로운 힌트? 붐 웨이터 주문하겠습니다!,93,114,88,2020.04.12,9
1999,http://www.tving.com/pick/player/top/PKC-1332191,놀라운 토요일-도레미마켓,2020.04.10,[선공개] 노안 온 써니??? 소녀시대는 노안 안와요 아무튼 안 옵니다,93,622,568,2020.04.12,9
2000,http://www.tving.com/pick/player/top/PKC-1333308,더블 캐스팅,2020.04.12,[미공개] 더블캐스팅 TOP12 안에 93년생 5명?! 대기실 케미 대공개!,89,89,89,2020.04.12,9
2001,http://www.tving.com/pick/player/top/PKC-1333203,부부의 세계,2020.04.11,김희애를 향한 박선영의 독설 ＂친구라고 생각해본 적 없어＂,89,234,79,2020.04.12,9
2002,http://www.tving.com/pick/player/top/PKC-1333004,놀라운 토요일-도레미마켓,2020.04.11,넉살은 카메라가 많아서 부끄럽단말이야 ＞.＜,89,109,82,2020.04.12,9
2003,http://www.tving.com/pick/player/top/PKC-1333298,더블 캐스팅,2020.04.12,[full version] 여유와 담대함이 만드는 감동! 정원철의 ′이야기의 주인공′,88,88,88,2020.04.12,9
2004,http://www.tving.com/pick/player/top/PKC-1333256,루갈,2020.04.12,"[6화 예고] 다시 만난 최진혁VS박성웅, 게임은 지금부터!",88,106,81,2020.04.12,9
2005,http://www.tving.com/pick/player/top/PKC-1333225,루갈,2020.04.11,"루갈, 아르고스가 시체 은닉한 냉동창고 찾아! (ft최진혁 빅데이터)",88,104,81,2020.04.12,9
2006,http://www.tving.com/pick/player/top/PKC-1333229,부부의 세계,2020.04.11,트라우마를 자극한 박해준에 제대로 폭발한 김희애,88,189,74,2020.04.12,9
2007,http://www.tving.com/pick/player/top/PKC-1333208,더블 캐스팅,2020.04.11,강렬한 소울이 느껴지는 김지훈의 뮤지컬 ＜드림걸즈＞ 'Steppin' To The Bad Side',87,106,74,2020.04.12,9
2008,http://www.tving.com/pick/player/top/PKC-1332524,내 안의 발라드,2020.04.10,[8회] ♬넘쳐흘러 - 장성규X이해리 (원곡  엠씨더맥스)ㅣ3차 도전 무대,87,2256,1941,2020.04.12,9
2009,http://www.tving.com/pick/player/top/PKC-1333255,루갈,2020.04.12,[위기엔딩] ＂즐길 시간이 많지 않아＂ 박성웅의 덫에 걸린 최진혁,85,102,79,2020.04.12,9
2010,http://www.tving.com/pick/player/top/PKC-1333193,루갈,2020.04.11,살해된 채 발견된 박의원! (ft.최진혁 사건 투입),85,95,74,2020.04.12,9
2011,http://www.tving.com/pick/player/top/PKC-1332995,놀라운 토요일-도레미마켓,2020.04.11,될놈될! 머리 긁적이다 정답 맞힌 혜리♥,85,123,91,2020.04.12,9
2012,http://www.tving.com/pick/player/top/PKC-1332992,놀라운 토요일-도레미마켓,2020.04.11,푸릇푸릇 새싹 나래 한 건 했다!!!,85,108,80,2020.04.12,9
2013,http://www.tving.com/pick/player/top/PKC-1333197,루갈,2020.04.11,"(서열정리♨) 박성웅, 심기 건든 중간 보스 한 방에 제압 #찐_도른자",84,91,75,2020.04.12,9
2014,http://www.tving.com/pick/player/top/PKC-1333075,닥터 포스터 (Doctor Foster),2020.04.11,[닥터포스터 시즌2] EP3-3 아들을 집에서 쫓아내는 버티 카벨,83,174,59,2020.04.12,9
2015,http://www.tving.com/pick/player/top/PKC-1333221,루갈,2020.04.11,"※경악※ 재즈팀 리더 이재한, 절단된 머리 발견!",82,97,73,2020.04.12,9
2016,http://www.tving.com/pick/player/top/PKC-1333158,부부의 세계,2020.04.11,끝까지 박해준을 감싸는 한소희 ＂나 그 사람 사랑해…＂,82,176,71,2020.04.12,9
2017,http://www.tving.com/pick/player/top/PKC-1333001,놀라운 토요일-도레미마켓,2020.04.11,도레미 카메라 다 뺏어간 마성의 나래 '나혼자',82,105,79,2020.04.12,9
2018,http://www.tving.com/pick/player/top/PKC-1332989,놀라운 토요일-도레미마켓,2020.04.11,받쓰 1등 써니 2등 효연! 소녀시대 놀토를 뒤집어 놓으셨다!,81,110,85,2020.04.12,9
2020,http://www.tving.com/pick/player/top/PKC-1331902,슬기로운 의사생활,2020.04.09,[6화 미리보기] 씩씩한 척하는 전미도에게 생긴... 절망적인 일은?,5153,10538,8346,2020.04.12,14
2021,http://www.tving.com/pick/player/top/PKC-1333133,"하이바이, 마마!",2020.04.11,[14화 예고] 드디어 '진짜 상처'와 마주하는 이규형!,2956,3248,2976,2020.04.12,14
2022,http://www.tving.com/pick/player/top/PKC-1333071,"하이바이, 마마!",2020.04.11,고보결의 갑작스런 방문에 급성 치매가 온 오의식 ㅋㅋㅋㅋㅋ,2069,2365,2101,2020.04.12,14
2023,http://www.tving.com/pick/player/top/PKC-1331476,더블 캐스팅,2020.04.09,"[예고] 과연 TOP6는 누구?! 이제는 '배우'다, 세미파이널 START!",2016,4683,4485,2020.04.12,14
2024,http://www.tving.com/pick/player/top/PKC-1333257,루갈,2020.04.12,[6화 예고] ‘넌 곱게 죽을 자격이 없어’ 최진혁VS박성웅 리매치!,1973,1993,1955,2020.04.12,14
2025,http://www.tving.com/pick/player/top/PKC-1332856,김창옥 쇼,2020.04.11,[김창옥쇼 선공개] 당신의 요즘은 어떤가요? 위로 그리고 공감 ft.김호중♬,1292,2090,1921,2020.04.12,14
2026,http://www.tving.com/pick/player/top/PKC-1332864,김창옥 쇼,2020.04.11,[김창옥쇼 선공개] 김호중을 숨쉬게하는 노래! 그래서 들어봅니다♪ 태클을 걸지마♥,1271,3317,2868,2020.04.12,14
2027,http://www.tving.com/pick/player/top/PKC-1332850,슬기로운 의사생활,2020.04.11,[메이킹] 상상도 못한 NG의 등장?! NG에도 세상 유쾌한 99즈♥ (feat. 인간복사기 조정석),1011,2171,1668,2020.04.12,14
2028,http://www.tving.com/pick/player/top/PKC-1333005,놀라운 토요일-도레미마켓,2020.04.11,신동엽은 제일 싫어하지만 우리는 제일 웃긴 시간,903,1122,957,2020.04.12,14
2029,http://www.tving.com/pick/player/top/PKC-1333056,놀라운 토요일-도레미마켓,2020.04.11,[예고] 창민아!!! 솔로 축하한드앍!!! (ft.찐가족 규현),789,1279,1181,2020.04.12,14
2030,http://www.tving.com/pick/player/top/PKC-1333124,"하이바이, 마마!",2020.04.11,"′차유리, 살아돌아왔어′ 드디어 고보결에게 진실을 밝히는 이규형!",754,849,772,2020.04.12,14
2031,http://www.tving.com/pick/player/top/PKC-1328761,"하이바이, 마마!",2020.04.04,[13화 예고] ＂나 사람 된 거 벌이 맞나봐＂ 주변사람들을 보며 자책하는 김태희,750,6720,3863,2020.04.12,14
2032,http://www.tving.com/pick/player/top/PKC-1328764,"하이바이, 마마!",2020.04.04,[13화 예고] '나 그만 내려놔도 돼...' 이규형을 생각하는 김태희의 진심어린 마음,728,7621,4691,2020.04.12,14
2033,http://www.tving.com/pick/player/top/PKC-1329576,놀라운 토요일-도레미마켓,2020.04.06,"[예고] 받쓰 학구파 써니 VS 받쓰 쾌락파 효연, 명예의 전당에 오를 1人은?",664,8542,8163,2020.04.12,14
2034,http://www.tving.com/pick/player/top/PKC-1333121,"하이바이, 마마!",2020.04.11,＂나 때문에 다들 너무 괴로워해＂ (태희무룩) 김태희를 위로하는 윤사봉(ㅠㅠ),610,681,628,2020.04.12,14
2035,http://www.tving.com/pick/player/top/PKC-1331885,슬기로운 의사생활,2020.04.09,"철판 깔고 김대명 찾아온 내연녀, 그리고 전미도를 덮친 불길한 예감",572,3200,2005,2020.04.12,14
2036,http://www.tving.com/pick/player/top/PKC-1332529,겟잇뷰티 2020,2020.04.10,[겟잇뷰티2020]★깐 달걀 피부★피부 톤에 맞는 파데 선택법과 양 조절 꿀팁 대.방.출,555,2027,2004,2020.04.12,14
2037,http://www.tving.com/pick/player/top/PKC-1331869,슬기로운 의사생활,2020.04.09,"정경호, 곽선영 놀래키려다 죽을뻔한 썰ㅋㅋㅋ #무술15단 #예술적발차기♨",555,4558,2894,2020.04.12,14
2038,http://www.tving.com/pick/player/top/PKC-1333130,"하이바이, 마마!",2020.04.11,[에필로그] 나는 볼 수 없었던 그들의 시간은 몹시도 충실히 흐르고 있었다.,524,621,550,2020.04.12,14
2039,http://www.tving.com/pick/player/top/PKC-1331901,슬기로운 의사생활,2020.04.09,"[6화 예고] 티 나는 신현빈의 짝사랑, 유연석도 알고 있다?!",523,5703,3606,2020.04.12,14
2040,http://www.tving.com/pick/player/top/PKC-1331877,슬기로운 의사생활,2020.04.09,(심쿵♥) ＂내가 좋아한다고 말했던가?＂ 정경호의 설레는 고백!,519,3522,2281,2020.04.12,14
2041,http://www.tving.com/pick/player/top/PKC-1331868,슬기로운 의사생활,2020.04.09,"전미도에게 파워 직진하는 김준한 ＂저, 교수님 좋아해요＂",484,2638,1673,2020.04.12,14
2042,http://www.tving.com/pick/player/top/PKC-1329607,tvN Shift 2020,2020.04.06,＂경제위기X혐오＂ 팬데믹 시대의 생존법은?,483,6326,6350,2020.04.12,14
2043,http://www.tving.com/pick/player/top/PKC-1331808,슬기로운 의사생활,2020.04.09,이혼 이야기쯤은 쿨~하게 하는 어른이들(ft.쫌생이 변태 찌개),482,2295,1463,2020.04.12,14
2044,http://www.tving.com/pick/player/top/PKC-1332376,수미네 반찬,2020.04.10,"[예고] 박세리 ′저, 좋아해요!′ 고기랑 볶으면 러블리~해지는 Chu~?",478,2357,2357,2020.04.12,14
2045,http://www.tving.com/pick/player/top/PKC-1333045,놀라운 토요일-도레미마켓,2020.04.11,느리게 들어도 모르겠는데? 진짜 이 노래 뭔데?!,477,719,586,2020.04.12,14
2046,http://www.tving.com/pick/player/top/PKC-1331811,슬기로운 의사생활,2020.04.09,밤이 깊었네♪ 바쁘다 바빠 99즈 '가지 마라 나를 두고 떠나지 마라~',477,2251,1371,2020.04.12,14
2047,http://www.tving.com/pick/player/top/PKC-1324510,놀라운 토요일-도레미마켓,2020.03.28,[예고] 효연X써니 받쓰 싸움에 도레미 등 터진다!!!!,475,14748,6171,2020.04.12,14
2048,http://www.tving.com/pick/player/top/PKC-1331831,슬기로운 의사생활,2020.04.09,조정석이 실수한 후배를 다독여주는 법 (ft.짠돌이 도쌤이 쏜..다?!),437,2100,1395,2020.04.12,14
2049,http://www.tving.com/pick/player/top/PKC-1331844,슬기로운 의사생활,2020.04.09,(진지함 주의) 평균 나이 68세의 대환장 마피아게임♨ #전쟁날기세,431,2047,1358,2020.04.12,14
2050,http://www.tving.com/pick/player/top/PKC-1331878,슬기로운 의사생활,2020.04.09,"조정석, 구여친 '고아라'와 병원에서 뜻밖의 재회!",430,2476,1688,2020.04.12,14
2051,http://www.tving.com/pick/player/top/PKC-1331631,"하이바이, 마마!",2020.04.09,[유리가족모음zip] 보기만 해도 힐링되는 유리네 집에는 웃음 꽃이 피었습니다~,430,829,748,2020.04.12,14
